DIVISI;Blok;BLOK_B;T_TANAM;N_BARIS;N_POKOK;OBJECTID;NDRE125;KlassNDRE12025;Ket;;;;;
AME;IV;B17;B017E;2022;12;20;360109;0,298177198;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;12;21;360104;0,309587746;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;22;360098;0,329427291;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;23;360096;0,23955547;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;12;24;360095;0,329630979;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;25;360089;0,327048513;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;26;360069;0,312899667;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;27;360073;0,318887493;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;28;360074;0,304334821;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;12;29;360075;0,244016314;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;1;360345;0,282729664;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;2;360180;0,36503464;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;3;360175;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;13;4;360174;0,315803198;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;5;360169;0,36543357;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;6;360163;0,329432897;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;7;360162;0,358886012;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;8;360156;0,350287165;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;9;360153;0,328728039;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;10;360150;0,356704198;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;11;360147;0,358008902;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;12;360140;0,302960699;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;13;360139;0,284210957;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;14;360133;0,324863243;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;15;360126;0,343233418;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;16;360125;0,303253423;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;17;360122;0,359377591;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;18;360117;0,24883881;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;19;360111;0,377590673;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;20;360108;0,329407334;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;21;360107;0,356715457;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;22;360102;0,339049625;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;23;360097;0,328313762;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;24;360090;0,321122836;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;25;360088;0,275962459;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;13;26;360085;0,297944698;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;27;360072;0,298632803;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;28;360071;0,295872581;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;13;29;360070;0,375475171;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;13;30;360076;0,307420409;Stres;Berat;Sisip;Okt'23;;
AME;IV;B17;B017E;2022;14;1;360183;0,307721115;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;2;360179;0,283001978;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;3;360176;0,298149368;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;4;360171;0,264804796;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;5;360167;0,301471627;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;6;360161;0,25945626;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;7;360159;0,244168342;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;8;360155;0,250920532;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;14;9;360151;0,292753353;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;10;360146;0,319762645;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;11;360143;0,338451341;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;12;360138;0,315269672;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;13;360135;0,342988395;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;14;360132;0,346665183;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;15;360129;0,297478257;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;16;360123;0,308164877;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;17;360119;0,266246091;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;18;360116;0,373927156;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;19;360106;0,349370616;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;20;360105;0,288357713;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;21;360103;0,333429162;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;22;360099;0,314277406;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;23;360094;0,318124292;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;24;360091;0,29064148;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;25;360086;0,32251633;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;26;360084;0,247120132;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;14;27;360083;0,33620146;Stres;Berat;Sisip;Okt'23;;
AME;IV;B17;B017E;2022;14;28;360078;0,351371207;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;14;29;360077;0,320929723;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;1;360186;0,314398522;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;2;360184;0,363531695;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;3;360185;0,369345478;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;4;360177;0,364271385;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;5;360168;0,350875314;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;6;360172;0,302328507;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;7;360165;0,308879504;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;8;360160;0,305523864;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;9;360154;0,295078294;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;10;360152;0,303885252;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;11;360144;0,275061176;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;12;360145;0,272130193;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;13;360137;0,250889298;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;14;360136;0,328492;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;15;360131;0,335171207;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;16;360130;0,301320633;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;17;360124;0,285130085;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;18;360118;0,308761545;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;19;360114;0,310966411;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;20;360113;0,247704465;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;21;360112;0,288842197;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;22;360101;0,283963816;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;23;360100;0,259976198;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;24;360093;0,288532094;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;25;360092;0,24842426;Stres Sangat Berat;Sisip;2023;Mati;Agust25;
AME;IV;B17;B017E;2022;15;26;360087;0,257826196;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;15;27;360082;0,249631432;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;15;28;360081;0,324816478;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;15;29;360079;0,331683032;Stres;Berat;Sisip;Okt'23;;
AME;IV;B17;B017E;2022;15;30;360080;0,354584013;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;1;360190;0,363079444;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;2;360189;0,366975715;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;3;360187;0,365291546;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;4;360188;0,358714948;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;5;360195;0,372574702;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;6;360197;0,315238203;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;7;360198;0,301261719;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;8;360201;0,348936555;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;9;360202;0,2880847;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;10;360205;0,318208848;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;11;360207;0,274351201;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;12;360209;0,260032041;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;13;360210;0,286751444;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;14;360213;0,303352851;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;15;360215;0,294203339;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;16;360217;0,203642306;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;17;360218;0,266353449;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;18;360219;0,311057157;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;19;360223;0,327934182;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;20;360225;0,276313182;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;21;360227;0,293090575;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;22;360228;0,316652038;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;23;360229;0,310697801;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;24;360233;0,31490578;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;25;360234;0,285561717;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;16;26;360237;0,327375772;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;27;360239;0,359416331;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;16;28;360241;0,332793326;Stres;Berat;Sisip;Okt'23;;
AME;IV;B17;B017E;2022;16;29;360243;0,275099588;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;1;360192;0,224914708;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;2;360191;0,295811641;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;3;360193;0,263714005;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;4;360194;0,290830432;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;5;360196;0,336691647;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;17;6;360200;0,244299666;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;7;360199;0,239204639;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;8;360204;0,274751032;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;9;360203;0,292968393;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;10;360206;0,280882163;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;11;360208;0,250419278;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;12;360211;0,254533168;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;13;360212;0,249828978;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;14;360214;0,314124654;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;17;15;360216;0,253653787;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;16;360220;0,231591982;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;17;360221;0,256582254;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;18;360222;0,24174458;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;19;360224;0,271975534;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;20;360226;0,25887675;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;21;360232;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;17;22;360231;0,235987343;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;17;23;360230;0,266188573;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;24;360236;0,301913021;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;17;25;360235;0,285273607;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;26;360238;0,242153319;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;27;360240;0,263022504;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;28;360242;0,204810855;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;29;360244;0,238441523;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;17;30;360245;0,321754264;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;1;360276;0,334173907;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;2;360275;0,314914863;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;3;360274;0,284096314;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;4;360273;0,370667746;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;5;360272;0,34985156;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;6;360271;0,329427562;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;7;360270;0,316458741;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;8;360269;0,344287088;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;9;360268;0,368461722;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;10;360267;0,307906017;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;11;360266;0,284220153;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;12;360386;0,318097004;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;13;360263;0,298743476;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;14;360262;0,349825516;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;15;360261;0,271586485;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;16;360259;0,318051068;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;17;360314;0,288238993;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;18;360316;0,29563863;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;19;360317;0,248702419;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;20;360319;0,298024462;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;21;360318;0,260514365;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;22;360320;0,284937158;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;23;360321;0,270954309;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;24;360326;0,288392871;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;25;360325;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;18;26;360323;0,268377648;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;27;360324;0,233141728;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;18;28;360249;0,32456187;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;18;29;360250;0,296456259;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;1;360371;0,282674606;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;2;360372;0,267722382;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;3;360377;0,299591813;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;4;360376;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;5;360378;0,262941492;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;6;360379;0,302734478;Stres;Berat;Sisip;Okt'23;;
AME;IV;B17;B017E;2022;19;7;360381;0,326376385;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;19;8;360383;0,28644103;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;9;360384;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;10;360385;0,356400404;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;19;11;360387;0,252665688;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;12;360388;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;13;360389;0,286891296;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;14;360390;0,27262875;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;15;360391;0,255647779;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;16;360260;0,265030604;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;17;360258;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;18;360257;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;19;360315;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;20;360256;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;19;21;360255;0,217532336;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;22;360254;0,241046538;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;23;360253;0,226229035;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;24;360252;0,274258819;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;25;360251;0,231860595;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;26;360247;0,25312757;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;27;360246;0,241876212;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;28;360248;0,236705054;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;29;360338;0,281909905;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;19;30;360339;0,29679617;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;1;360182;0,34847554;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;20;2;360280;0,310786219;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;20;3;360279;0,281481668;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;4;360374;0,257437757;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;5;360375;0,353589818;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;20;6;360380;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;20;7;360382;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;20;8;360288;0,28719658;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;9;360289;0,27695527;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;10;360291;0,287001604;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;20;11;360294;0,277694754;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;12;360292;0,26406174;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;13;360297;0,284895047;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;14;360264;0,273383319;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;15;360265;0,258201095;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;16;360313;0,255020568;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;17;360312;0,240305722;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;18;360311;0,274039166;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;19;360310;0,27498244;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;20;360309;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;20;21;360308;0,262467206;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;22;360306;0,252694185;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;23;360307;0,296492784;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;20;24;360322;0,296208754;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;25;360327;0,230062062;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;26;360330;0,242559103;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;27;360331;0,318966003;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;20;28;360334;0,359564104;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;20;29;360336;0,249769513;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;20;30;360337;0,368933705;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;21;1;360373;0,315818015;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;21;2;360277;0,267112736;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;3;360278;0,23944183;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;21;4;360281;0,264971313;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;5;360284;0,241157587;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;6;360283;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;21;7;360282;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;21;8;360287;0,256371613;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;9;360286;0,249857804;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;10;360290;0,246614604;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;11;360293;0,259345577;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;12;360295;0,261217951;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;13;360296;0,261326276;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;14;360298;0,241329579;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;15;360299;0,234502693;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;16;360300;0,230104393;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;17;360301;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;21;18;360302;0,278488223;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;19;360303;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;21;20;360304;0,27922208;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;21;360305;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;21;22;360350;0,258282896;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;23;360347;0,247439809;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;21;24;360346;0,21828899;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;21;25;360328;0,323668773;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;21;26;360329;0,26315013;Stres Sangat Berat;Sisip;Okt'23;;;
AME;IV;B17;B017E;2022;21;27;360332;0,218027868;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;28;360333;0,292014684;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;29;360335;0,226314656;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;21;30;360340;0,292705206;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;1;360370;0,292544629;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;2;360369;0,295071162;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;3;360368;0,315143774;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;22;4;360285;0,35527676;Stres;Berat;Agust'22;;;
AME;IV;B17;B017E;2022;22;5;360367;-0;-0;Sisip;Jul25;;;
AME;IV;B17;B017E;2022;22;6;360366;0,27508555;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;7;360365;0,275466067;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;8;360364;0,292598491;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;9;360363;0,294484731;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;10;360362;0,270548105;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;11;360361;0,257576077;Stres Sangat Berat;Agust'22;;;;
AME;IV;B17;B017E;2022;22;12;360360;0,255659631;Stres Sangat Berat;Agust'22;;;;
